title,link,channel,views,time_published,snippet,verified_badge,extensions,file_path
Remember that #shorts #quotes #motivation,https://www.youtube.com/shorts/VPulacgmQ5g,"{'channel_name': 'Motivation_insaan', 'channel_link': 'https://www.youtube.com/c/Motivationinsaan'}",460K views,9 days ago,,,,26_05_2022-03_10_39-shaonthe super star-partho.csv
Ben Affleck Reflects On Scrutiny Of Jennifer Lopez's Career In New Doc: 'Doesn't This Bother You',https://www.youtube.com/watch?v=lu_LvQGMCkc,"{'channel_name': 'Access', 'channel_link': 'https://www.youtube.com/c/AccessOnline'}",5.5K views,6 days ago,"Ben Affleck is speaking out in a documentary about Jennifer Lopez. In a new trailer for JLo's upcoming Netflix special ""Halftime,"" ...",,New,26_05_2022-03_10_39-shaonthe super star-partho.csv
FAST 9 Is A NIGHTMARE | Review (With Subtitles),https://www.youtube.com/watch?v=t8yDPK0bQBk,"{'channel_name': 'Shan Prasher', 'channel_link': 'https://www.youtube.com/c/ShanPrasher'}",115K views,8 months ago,I watched Fast & Furious 9 and now I have to go see the doctor. Discord: https://discord.gg/9CZZWYsKBA Instagram: ...,True,,26_05_2022-03_10_39-shaonthe super star-partho.csv
মিকার বউ খুঁজতে সাহায্য করবেন শান! | Shaan Hosts Mika Singh''s Swayamvar | Bollywood | Somoy TV,https://www.youtube.com/watch?v=amYdVIOOfhk,"{'channel_name': 'Somoy Entertainment', 'channel_link': 'https://www.youtube.com/c/SOMOYENTERTAINMENT'}",2K views,2 weeks ago,shaan #mikasingh #mikasswayambar #shaanandmika #bollywood #somoytv #somoynews এই বিয়ের শো হোস্ট ...,True,,26_05_2022-03_10_39-shaonthe super star-partho.csv
[Super Z] Little Hero Super Z Episode 16 l Mom's got the Flu!,https://www.youtube.com/watch?v=dOsf4hYsHNk,"{'channel_name': 'Little Hero Super Z - Official Channel', 'channel_link': 'https://www.youtube.com/c/LittleHeroSuperZOfficialChannelENG'}",4M views,2 years ago,"Little Hero Super Z Episode 16 l Mom's got the Flu! Hope you enjoy it, ...",,,26_05_2022-03_10_39-shaonthe super star-partho.csv
fish life 🐟🐠 #shorts #explore #youtubershorts #hearttouching,https://www.youtube.com/shorts/9BXgJN-1MEg,"{'channel_name': 'Mitansh Yuvraj', 'channel_link': 'https://www.youtube.com/channel/UCTLFiD00rleBoL_lnYl6IHw'}",27K views,8 days ago,,,,26_05_2022-03_10_39-shaonthe super star-partho.csv
"Chura Liya Hai Tumne Jo Dil Ko | 4K Video Song | Mohammad Rafi, Asha Bhosle | Sajaunga Lutkar Bhi",https://www.youtube.com/watch?v=Pm6GjFSlbqc,"{'channel_name': '90s Era Hits', 'channel_link': 'https://www.youtube.com/channel/UC6t39OFD-8DJIu6XsHvAyWA'}",17M views,3 months ago,"Chura Liya Hai Tumne Jo Dil Ko | 4K Video Song | Mohammad Rafi, Asha Bhosle | Sajaunga Lutkar Bhi Song Credits :- Song ...",True,,26_05_2022-03_10_39-shaonthe super star-partho.csv
Christina Aguilera - Beautiful (Official Video),https://www.youtube.com/watch?v=eAfyFTzZDMM,"{'channel_name': 'Christina Aguilera', 'channel_link': 'https://www.youtube.com/channel/UCgBN6eQyZPnsApiL1QW44Hg'}",136M views,12 years ago,"--------- Lyrics: Every day is so wonderful Then suddenly it's hard to breathe. Now and then I get insecure From all the pain, I'm so ...",True,,26_05_2022-03_10_39-shaonthe super star-partho.csv
ইতিহাসে প্রথম এশিয়ান সুপারহিরো সিনেমা এটি | Shang Chi | Marvel | Star Cineplex | Somoy TV,https://www.youtube.com/watch?v=cHUL-zOu238,"{'channel_name': 'SOMOY TV', 'channel_link': 'https://www.youtube.com/c/SomoytvNetupdate'}",20K views,8 months ago,shang_chi #marvel #star_cineplex #somoytv আন্তর্জাতিকভাবে মুক্তি পেয়েছে মার্ভেলের ...,True,,26_05_2022-03_10_39-shaonthe super star-partho.csv
Five Nights at Freddy's: Security Breach (Part 1),https://www.youtube.com/watch?v=GJV0s8IxYug,"{'channel_name': 'Typical Gamer', 'channel_link': 'https://www.youtube.com/c/typicalgamer'}",2.9M views,Streamed 4 months ago,"Use my Support a Creator code ""TypicalGamer"" in the Fortnite item shop if you'd like to support me for free! Other channels: TG ...",True,,26_05_2022-03_10_39-shaonthe super star-partho.csv
মার্ভেল এর নতুন সুপার হিরো || Shang-Chi Origin Explained in Bengali,https://www.youtube.com/watch?v=8h3h3IGRf1Q,"{'channel_name': 'Super Fictions', 'channel_link': 'https://www.youtube.com/c/SuperFictions'}",39K views,1 year ago,Shang-Chi was spun off from novelist Sax Rohmer's licensed property as the unknown son of fictional villain Fu Manchu. In later ...,True,,26_05_2022-03_10_39-shaonthe super star-partho.csv
Kingdom Business Series Premiere 1x01 | Recap & Review | Who Got Dani??,https://www.youtube.com/watch?v=hSuE3QzCNL0,"{'channel_name': 'Twisted Lyf of TV', 'channel_link': 'https://www.youtube.com/c/MyTwistedLyfTVwithPoetry'}",728 views,5 days ago,"KingdomBusiness #bet introducing the Jordan family, owners and operators of First Kingdom Church and record label.",,New,26_05_2022-03_10_39-shaonthe super star-partho.csv
Will Tyler Buckner Challenge OSU's Defense?,https://www.youtube.com/watch?v=xm20X7Ukb6c,"{'channel_name': 'Ohio State Football at The Voice of CFB', 'channel_link': 'https://www.youtube.com/channel/UCHaz8He4jLPcWSeZgmvl2qQ'}",2K views,8 days ago,Tyler Buckner is the heir apparent for Notre Dame and he will face one of the toughest games of the year to start off against Ohio ...,,,26_05_2022-03_10_39-shaonthe super star-partho.csv
Movie Night with friends 💃|| we watched Doctor Strange || Expo Book fair || Vlog#5,https://www.youtube.com/watch?v=lZPKqWg3NJY,"{'channel_name': 'Shaanze Basharat', 'channel_link': 'https://www.youtube.com/c/ShaanzeBasharat'}",493 views,8 days ago,Connect on Instagram: https://instagram.com/shaanze.basharat?igshid=YmMyMTA2M2Y=,,4K,26_05_2022-03_10_39-shaonthe super star-partho.csv
"She Hulk Trailer BREAKDOWN - Easter Eggs Explained, Comic, Things You Missed!",https://www.youtube.com/watch?v=22z4W9LDFD8,"{'channel_name': 'Beyond The Trailer', 'channel_link': 'https://www.youtube.com/user/BeyondTheTrailer'}",84K views,8 days ago,She Hulk Trailer BREAKDOWN today! Beyond The Trailer host Grace Randolph's reaction & review of the official trailer for She ...,,,26_05_2022-03_10_39-shaonthe super star-partho.csv
Jhope ideal type of girl 2022/ part-5/How will jhope ideal girl in hindi/what jhope dislike in girl,https://www.youtube.com/watch?v=RxeFDPpIc9c,"{'channel_name': 'Bts facts box', 'channel_link': 'https://www.youtube.com/channel/UCrg4-eDsv7jz9EtcfSP3xRw'}",311 views,7 days ago,HELLO EVERYONE WELCOME BACK TO MY YOUTUBE CHANNEL ....... My Instagram link is here ...,,,26_05_2022-03_10_39-shaonthe super star-partho.csv
DOCTOR STRANGE in MULTIVERSE OF MADNESS Trailer Breakdown !,https://www.youtube.com/watch?v=Ck6pCDIgNwE,"{'channel_name': 'Super Fictions', 'channel_link': 'https://www.youtube.com/c/SuperFictions'}",18K views,5 months ago,"Doctor Strange in the Multiverse of Madness released its first teaser following Spider-Man No Way Home, and this Doctor Strange ...",True,,26_05_2022-03_10_39-shaonthe super star-partho.csv
Should We Ban Doctor Strange for Pakistani Films?,https://www.youtube.com/watch?v=PpHl9O7y3j0,"{'channel_name': 'Raza Samo', 'channel_link': 'https://www.youtube.com/c/RazaSamo'}",114K views,2 weeks ago,This is my take on recent issue about Doctor strange devouring Pakistani films on Eid I'm way more fun on instagram@razasamo8 ...,True,4K,26_05_2022-03_10_39-shaonthe super star-partho.csv
Nba YoungBoy - safe then sorry (Interlude),https://www.youtube.com/watch?v=SJCLR1BjsTk,"{'channel_name': 'YoungBoy Never Broke Again', 'channel_link': 'https://www.youtube.com/channel/UClW4jraMKz6Qj69lJf-tODA'}",7.6M views,6 months ago,,True,,26_05_2022-03_10_39-shaonthe super star-partho.csv
‘সুপারম্যান’ হচ্ছেন বনি | Superman | Bonny Sengupta | Tallywood | Somoy TV,https://www.youtube.com/watch?v=N_yaZzFPOus,"{'channel_name': 'SOMOY TV', 'channel_link': 'https://www.youtube.com/c/SomoytvNetupdate'}",3.6K views,4 months ago,Bonny_Sengupta #superman হলিউডের আলোচিত সিনেমা 'সুপারম্যান'। যেখানে নাম ...,True,,26_05_2022-03_10_39-shaonthe super star-partho.csv
এক শটের জন্যই ডজনখানেক গাড়ি ধ্বংস | Shang Chi and The Legend of The Ten Rings | Marvel Studios,https://www.youtube.com/watch?v=8a-xK_ar0TI,"{'channel_name': 'SOMOY TV', 'channel_link': 'https://www.youtube.com/c/SomoytvNetupdate'}",9.3K views,4 months ago,ShangChiAndTheLegendofTheTenRings #MarvelStudios মার্শাল-আর্টসহ চোখ ধাঁধানো নানা রকম ...,True,,26_05_2022-03_10_39-shaonthe super star-partho.csv
The Falcon and The Winter Soldier Trailer Breakdown | SuperSuper,https://www.youtube.com/watch?v=UPP2V1FdioA,"{'channel_name': 'SuperSuper', 'channel_link': 'https://www.youtube.com/c/SuperSuperOfficial'}",443K views,1 year ago,"About: The Falcon and The Winter Soldier Official Trailer Breakdown in Hindi, Are you ready? Watch the brand-new trailer for ...",True,,26_05_2022-03_10_39-shaonthe super star-partho.csv
Who Is The Fastest? Fast & Furious Spy Racers Battle! | Rise of SH1FT3R!,https://www.youtube.com/watch?v=FPS7dGZpGwo,"{'channel_name': 'Steel Kids', 'channel_link': 'https://www.youtube.com/c/SteelKids'}",131K views,5 months ago,paidad This is an ad for Outright Games. Check out the brand new game Fast & Furious: Spy Racers Rise of SH1FT3R available ...,True,,26_05_2022-03_10_39-shaonthe super star-partho.csv
Come on in y’all Let’s Talk about it#RosSquad 💜💜💜,https://www.youtube.com/watch?v=C05c7GF5jZU,"{'channel_name': 'Choppin It Up With Ros', 'channel_link': 'https://www.youtube.com/channel/UClvd5R6ZW6ElpwQ6eftDv2A'}",16K views,Streamed 9 days ago,Choppin It Up With Ros.,,,26_05_2022-03_10_39-shaonthe super star-partho.csv
what went mistake দাদাগিরি ft. The bong guy and Cinebap,https://www.youtube.com/watch?v=FFxyTMgMLwg,"{'channel_name': 'Shayan Rake', 'channel_link': 'https://www.youtube.com/channel/UCkldQ-r16Im9OTaEMta4LuQ'}",3 views,1 day ago,Mrinmoy Das (Cinebap) and Kiran Dutta (Bong guy) this controversy start Dadagiri episode 67 . This controversy is Bangla ...,,New,26_05_2022-03_10_39-shaonthe super star-partho.csv
"এ ডি নগর শ্রীমা পেট্রোল পাম্প থেকে নেওয়া পেট্রোলে জল মিশ্রিত,অভিযোগ গ্রাহকের",https://www.youtube.com/watch?v=0wmyrYXFY_Q,"{'channel_name': 'The Social Bangla', 'channel_link': 'https://www.youtube.com/c/TheSocialBangla'}",6.9K views,5 days ago,For advertisements E-mail us at: media.thesocial@gmail.com.,True,New,26_05_2022-03_10_39-shaonthe super star-partho.csv
ক্যান্সার আক্রান্ত শিশুদের মন ভোলাতে বাস্তবে নেমে এলো স্পাইডার ম্যানরা | Superheroes in Real Life,https://www.youtube.com/watch?v=XdYmu8wLgnw,"{'channel_name': 'SOMOY TV', 'channel_link': 'https://www.youtube.com/c/SomoytvNetupdate'}",190K views,1 year ago,Superheroes ক্যান্সার আক্রান্ত শিশুদের কষ্ট ভোলাতে বাস্তবে নেমে এলো ...,True,,26_05_2022-03_10_39-shaonthe super star-partho.csv
ব্যাপক সাড়া ফেলতে যাচ্ছে সুশান্ত’র শেষ মুভি ‘দিল বেচারা’! | Dil Bechara | Sushant Singh Rajput,https://www.youtube.com/watch?v=4FrtG7NBEAk,"{'channel_name': 'SOMOY TV', 'channel_link': 'https://www.youtube.com/c/SomoytvNetupdate'}",396K views,1 year ago,"SushantSinghRajput #DilBechara সুশান্ত সিং রাজপুত, বলিউডের এই অভিনেতার মৃত্যুর ...",True,,26_05_2022-03_10_39-shaonthe super star-partho.csv
Tommy Sandhu: Desioke with Shaan,https://www.youtube.com/watch?v=0xcI7sptQGk,"{'channel_name': 'BBC Asian Network', 'channel_link': 'https://www.youtube.com/user/BBCAsianNetwork'}",1.5M views,4 years ago,Bollywood playback singer Shaan gives us a twist of Sunn Raha hai in this top class Desioke!,True,,26_05_2022-03_10_39-shaonthe super star-partho.csv
Jamie Foxx Will Return as Electro in Spider-Man: No Way Home | SuperSuper,https://www.youtube.com/watch?v=imVzA3uKxws,"{'channel_name': 'SuperSuper', 'channel_link': 'https://www.youtube.com/c/SuperSuperOfficial'}",260K views,1 year ago,,True,,26_05_2022-03_10_39-shaonthe super star-partho.csv
Mallu Model Jovita Jose New Bikini,https://www.youtube.com/watch?v=Cxh2qRD-Tuk,"{'channel_name': 'Fashion Portfolio TV - FPTV', 'channel_link': 'https://www.youtube.com/c/FashionPortfolioTVFPTV'}",2.6K views,2 days ago,"Mallu Model Jovita Jose New Bikini Tamil Actress , Tamil Actress Photoshoot , Tamil Movie Actress , Tamil Movie Actress ...",,New,26_05_2022-03_10_39-shaonthe super star-partho.csv
LIVE | Estudio Bíbliko | 17 Mei 2022,https://www.youtube.com/watch?v=CV1dviXC7Xs,"{'channel_name': 'Iglesia House of Worship Curaçao', 'channel_link': 'https://www.youtube.com/c/HouseofWorshiponline'}",409 views,Streamed 8 days ago,HOUSEOFWORSHIP Suskribí na nos Youtube Page pa bo por wak nos videonan mas resien. Sigui nos riba nos: Youtube: ...,,,26_05_2022-03_10_39-shaonthe super star-partho.csv
Eastbourne Fair 2022 | John Searles,https://www.youtube.com/watch?v=_kVGAHtKDEs,"{'channel_name': 'Funfair Funtime', 'channel_link': 'https://www.youtube.com/channel/UCxNUO-FzI7F0WSnJrWrWHNg'}",279 views,3 days ago,"Here is my footage of John Searles Fair at Eastbourne, Princes Park, East Sussex. Dates of the event: 20th May - 5th June Social ...",,New,26_05_2022-03_10_39-shaonthe super star-partho.csv
শেষ গল্প | Mr. Bean’s last Episode Tribute in Bangla - Last Wish ✓,https://www.youtube.com/watch?v=_YumO2XTA4M,"{'channel_name': 'Super Fictions', 'channel_link': 'https://www.youtube.com/c/SuperFictions'}",240K views,3 years ago,⛔Always remember you are a part and a member of this club so help each other by telling different ideas and some new Video ...,True,,26_05_2022-03_10_39-shaonthe super star-partho.csv
WTF Happened to JEAN-CLAUDE VAN DAMME?,https://www.youtube.com/watch?v=u-DdxvUdarg,"{'channel_name': 'JoBlo Originals', 'channel_link': 'https://www.youtube.com/c/JoBloOriginals'}",437K views,11 months ago,WTF Happened To This Celebrity? – The JoBlo series that examines the careers of stars and filmmakers who may have fallen out ...,True,,26_05_2022-03_10_39-shaonthe super star-partho.csv
Roger Tuby and Sons Funfair Sandford Road Doncaster May 2022,https://www.youtube.com/watch?v=ZzzrCgjC62A,"{'channel_name': 'Coaster Chall', 'channel_link': 'https://www.youtube.com/c/CoasterChallYoutube'}",115 views,4 days ago,"Today, I'll be sharing a collection of the major rides at the Roger Tuby and Sons Funfair, located on Sandford Road in Doncaster!",,New,26_05_2022-03_10_39-shaonthe super star-partho.csv
Tiger Shroff best actor in the world,https://www.youtube.com/shorts/53DtHxF6kCs,"{'channel_name': 'Tigerian Akhtar', 'channel_link': 'https://www.youtube.com/c/TigerianAkhtarr'}",59 views,11 hours ago,subscribe us to watch more videos . . . Most Humble and Down to Earth Actor |Tiger Shroff | Whatsapp Status| |Motivation| ...,,New,26_05_2022-03_10_39-shaonthe super star-partho.csv
AFG tour of ZIM squad surprise many of us,https://www.youtube.com/watch?v=Of1VkmjVwpM,"{'channel_name': 'Shinwari Speaks', 'channel_link': 'https://www.youtube.com/c/ShinwariSpeaks'}",579 views,13 hours ago,ACB has some strange selection which are missing domestic performers while Afsar & Ihsan got a chance . #AfgvsZim2022 ...,,New,26_05_2022-03_10_39-shaonthe super star-partho.csv
CBeebies - Continuity (5th September 2015),https://www.youtube.com/watch?v=qFIOwvs8y0s,"{'channel_name': 'Freddie The Plotagon Fan 2022', 'channel_link': 'https://www.youtube.com/channel/UC-ktGzDdACJ2a306Ut3eP9g'}",1.2K views,3 days ago,,,New,26_05_2022-03_10_39-shaonthe super star-partho.csv
Huge Sony Spider-Man 4 Update | Thor 4 Trailer 2 | & Daredevil Disney+ series News,https://www.youtube.com/watch?v=df-b8WS_umY,"{'channel_name': 'Planet Fanatix', 'channel_link': 'https://www.youtube.com/channel/UCBsTSO4kI94vDWbmGuryUwg'}",102 views,2 days ago,,,New,26_05_2022-03_10_39-shaonthe super star-partho.csv
SheHulk Trailer mini Breakdown With Deadpool hints #superhighfive #shehulk,https://www.youtube.com/watch?v=zN03t8XJYkI,"{'channel_name': 'Super High Five 2', 'channel_link': 'https://www.youtube.com/channel/UCMEFfFRfgCx5aYc4p9DNXPw'}",137 views,1 day ago,"shehulk thor love and thunder,thor,thor love and thunder official trailer,thor love and thunder teaser,thor love and thunder official ...",,New,26_05_2022-03_10_39-shaonthe super star-partho.csv
"Fashion Week Edit | Ft. Shakes, North Shaw, and Twisting Tiger | Supa Strikas | A little off timing",https://www.youtube.com/shorts/sMBMUUSdnWs,"{'channel_name': 'ShanAndShaun eDiTs', 'channel_link': 'https://www.youtube.com/channel/UCWf83yg3uyqw-HTXyEDQPJQ'}",48K views,1 year ago,Guys I know it's off timing but I tried my best Enjoy!,,,26_05_2022-03_10_39-shaonthe super star-partho.csv
(FULL MATCH) MCPW - “The Suplex SHŌGUN” Jackson Stone vs. (MCPW champion) Jumal Kyng,https://www.youtube.com/watch?v=4a6mvqyMWhM,"{'channel_name': 'The Suplex Shogun Jackson Stone', 'channel_link': 'https://www.youtube.com/user/MrJjfranklin2'}",65 views,6 days ago,Follow SHŌGUN here: FACEBOOK: https://www.facebook.com/JacksonStone313/ TWITTER: @Jackson_Stone20 ...,,New,26_05_2022-03_10_39-shaonthe super star-partho.csv
TOP 5 Fastest Indian Superheroes,https://www.youtube.com/shorts/j59tGkNF5bY,"{'channel_name': 'The Super Skz', 'channel_link': 'https://www.youtube.com/c/TheSuperSkz'}",4.2K views,1 month ago,,,,26_05_2022-03_10_39-shaonthe super star-partho.csv
