title,link,channel,views,time_published,snippet,verified_badge,extensions,file_path
Magnum Opus Cannabis Humidor Technology Science,https://www.youtube.com/watch?v=6j21s7MomM4,"{'channel_name': 'Magnum Opus Cannabis Humidors', 'channel_link': 'https://www.youtube.com/channel/UCVwPM5Q8fQA3l0Kh0e0Ajqw'}",1.7K views,2 years ago,,,,26_05_2022-03_07_37-opus technology-partho.csv
"2022-05-15 Liriope, the Sculptor's Opus",https://www.youtube.com/watch?v=iSeGAMl8A8E,"{'channel_name': 'Stephen Cardone', 'channel_link': 'https://www.youtube.com/user/sjslw01'}",No views,9 days ago,,,,26_05_2022-03_07_37-opus technology-partho.csv
Opus Hosted Telephony with Horizon,https://www.youtube.com/watch?v=V73VRrIkxR8,"{'channel_name': 'Opus Team', 'channel_link': 'https://www.youtube.com/c/OpusteamCoUk'}",31 views,7 years ago,A complete communications service for your business that provides an extensive range of fixed and mobile telephony capabilities.,,,26_05_2022-03_07_37-opus technology-partho.csv
Massive class OPUS Lab 35 launch of the ISUOG basic training 20 + 2 approach course,https://www.youtube.com/watch?v=Aj6RPQ7wWEc,"{'channel_name': 'OPUS Not Official', 'channel_link': 'https://www.youtube.com/channel/UChX6bKKdNiPd1bUAOfVqAlg'}",221 views,2 years ago,"On October 13th, 2019, the new ISUOG basic training course implemented in the Volutracer OPUS simulators was presented.",,,26_05_2022-03_07_37-opus technology-partho.csv
ADVANTI UNBOX ME : Razer Opus ANC Wireless Headset | Unboxing & Setup,https://www.youtube.com/watch?v=87p3bfd2dEo,"{'channel_name': 'ADVANTI', 'channel_link': 'https://www.youtube.com/c/ADVANTIBH'}",127 views,1 year ago,A QUICK UNBOXING & SET UP OF RAZER OPUS ANC WIRELESS HEADPHONES ✓ THX Certified Headphones ✓ Advanced ...,,,26_05_2022-03_07_37-opus technology-partho.csv
OPUS BT-3100 V2 BROKEN CHARGE SLOT,https://www.youtube.com/watch?v=y66V0F537UE,"{'channel_name': 'Marius Vilceanu', 'channel_link': 'https://www.youtube.com/c/MariusVilceanu'}",33 views,1 year ago,Bought from gearbest and full refundend after this video - http://bit.ly/2f6CYor.,,,26_05_2022-03_07_37-opus technology-partho.csv
testo 550i Instrument | Opus T,https://www.youtube.com/watch?v=X_EPIjOkfv0,"{'channel_name': 'OPUS T SDN BHD', 'channel_link': 'https://www.youtube.com/channel/UCTEbL_gHtT1TGj9pkH5Tkzw'}",9 views,1 year ago,Everything at a glance. In your hand. New refrigeration technology from Testo. Contact us for more info : www.opustmy.com ...,,,26_05_2022-03_07_37-opus technology-partho.csv
"Smokerise Sunset Jan 6, 2018 2160p 30fps VP9 LQ 64kbit Opus",https://www.youtube.com/watch?v=nUJ78M_ZGio,"{'channel_name': 'The SpeakEasy Studio', 'channel_link': 'https://www.youtube.com/channel/UCvqM7fiCH9E3-1W6XnvyLGw'}",7 views,1 year ago,,,4K,26_05_2022-03_07_37-opus technology-partho.csv
Opus XX's Zoom Meeting,https://www.youtube.com/watch?v=o5eP8zSxErQ,"{'channel_name': 'cecilia fracchia', 'channel_link': 'https://www.youtube.com/channel/UCJdPqNkLdappFlFJdKLn5AA'}",87 views,Streamed 1 year ago,,,,26_05_2022-03_07_37-opus technology-partho.csv
Opus BT - C3100 V2.2 Smart Battery Charger,https://www.youtube.com/watch?v=r8NkNEhavIE,"{'channel_name': 'Alışverişçi Kız', 'channel_link': 'https://www.youtube.com/channel/UCrpWVboIqN_WG5hWNk2af5g'}",2 views,4 years ago,Opus BT - C3100 V2.2 Smart Battery Charger Price: USD 26.99 Click to buy ...,,,26_05_2022-03_07_37-opus technology-partho.csv
testo 55x Product Detail 2 | Opus T,https://www.youtube.com/shorts/ZcyK-IrdW0s,"{'channel_name': 'OPUS T SDN BHD', 'channel_link': 'https://www.youtube.com/channel/UCTEbL_gHtT1TGj9pkH5Tkzw'}",6 views,1 year ago,Everything at a glance. In your hand. New refrigeration technology from Testo. Contact us for more info : www.opustmy.com ...,,,26_05_2022-03_07_37-opus technology-partho.csv
Let's Dance Together Opus Theme (DiST Angamaly),https://www.youtube.com/watch?v=DGOBF7ClDvs,"{'channel_name': 'De Paul Institute of Science & Technology (DiST) Angamaly', 'channel_link': 'https://www.youtube.com/c/distankamaly'}",1.9K views,6 years ago,DiST is a great platform to mold your career.,,,26_05_2022-03_07_37-opus technology-partho.csv
Magnum Opus Cannabis Humidors,https://www.youtube.com/watch?v=uLqrw4G281k,"{'channel_name': 'Magnum Opus Cannabis Humidors', 'channel_link': 'https://www.youtube.com/channel/UCVwPM5Q8fQA3l0Kh0e0Ajqw'}",1.7K views,2 years ago,The pinnacle of cannabis preservation science & functional art.,,,26_05_2022-03_07_37-opus technology-partho.csv
E-payslips by Opus Trust Communications,https://www.youtube.com/watch?v=fW3sxOiHxoI,"{'channel_name': 'Opus Trust Communications', 'channel_link': 'https://www.youtube.com/c/Otmltd'}",37 views,3 years ago,"The workplace is evolving – and so are employee expectations. Our e-payslips solution gives employees instant, secure access to ...",,,26_05_2022-03_07_37-opus technology-partho.csv
"Opus 2 LIVE Virtual Discussion-Transforming Dispute Resolution for Complex, High-Value Cases in APAC",https://www.youtube.com/watch?v=DDYUXwEE21s,"{'channel_name': 'Events 4 Sure', 'channel_link': 'https://www.youtube.com/c/Events4Sure'}",44 views,3 months ago,"Discussion Topic & Details- Transforming Dispute Resolution for Complex, High-Value Cases in APAC * High-value disputes ...",,,26_05_2022-03_07_37-opus technology-partho.csv
Razer thought this was a good idea??,https://www.youtube.com/watch?v=DvnSRj8xQBI,"{'channel_name': 'Linus Tech Tips', 'channel_link': 'https://www.youtube.com/c/LinusTechTips'}",3.3M views,3 years ago,Technically all speaker drivers vibrate but these are different. The Razer Nari Ultimate headphones use technology from Lofelt ...,True,4K,26_05_2022-03_07_37-opus technology-partho.csv
Opus Zero Sixteen | Taratec at EPHJ 2021,https://www.youtube.com/watch?v=IL58LVAifxI,"{'channel_name': 'Taratec', 'channel_link': 'https://www.youtube.com/channel/UC11bKrFIajT6bg8cK-2H3cg'}",410 views,8 months ago,,,,26_05_2022-03_07_37-opus technology-partho.csv
A message from our OPUS editor,https://www.youtube.com/watch?v=0YGQOl5H5g4,"{'channel_name': '5781 Captains', 'channel_link': 'https://www.youtube.com/channel/UCF_OsxdgAXC-aDW7h_2rMCA'}",10 views,1 year ago,Scoop writer Tamir has big plans in store for 5781...,,,26_05_2022-03_07_37-opus technology-partho.csv
Now on Kickstarter: Dromo & Opus V2 | Automatic Sapphire Diver And Pilot Watches,https://www.youtube.com/watch?v=Yc2OEtzx4Co,"{'channel_name': 'Best Crowdfunding Projects', 'channel_link': 'https://www.youtube.com/channel/UCBfD4jYeePGv7sTAMcDorCg'}",79 views,2 months ago,Dromo & Opus v2 | Automatic Sapphire Diver and Pilot Watches Vintage inspired diver and flieger with contemporary design.,,,26_05_2022-03_07_37-opus technology-partho.csv
Flustercuck for iPad and fezzes opus one,https://www.youtube.com/watch?v=uAX3wH0g-aU,"{'channel_name': 'pier gustafson', 'channel_link': 'https://www.youtube.com/user/PiersStudio'}",15 views,7 months ago,,,,26_05_2022-03_07_37-opus technology-partho.csv
Used OPUS-BT3100 battery charger ( Damaged shell )Test good working,https://www.youtube.com/shorts/faFavUSJiqc,"{'channel_name': 'LANplus Australia', 'channel_link': 'https://www.youtube.com/channel/UCHrFl7Mxw0z1lbcnMKEAVaA'}",27 views,1 year ago,,,,26_05_2022-03_07_37-opus technology-partho.csv
Add Goals - Opus One,https://www.youtube.com/watch?v=zhRz4-NtiQs,"{'channel_name': 'Opus One', 'channel_link': 'https://www.youtube.com/channel/UCstxZpFdD_eiwvMMGOsUJ_g'}",299 views,2 years ago,Find out how to add goals to your Opus One.,,,26_05_2022-03_07_37-opus technology-partho.csv
My magnum opus,https://www.youtube.com/watch?v=QoeEiu-t9lo,"{'channel_name': 'Hunter Larson', 'channel_link': 'https://www.youtube.com/channel/UCfDRAQBerOzdKTMe4NgkOwQ'}",61 views,1 year ago,,,,26_05_2022-03_07_37-opus technology-partho.csv
YouTube viral video #tiktok #opu_tiktok_video #omletarcade#omletarcade #freefire #trending #opus,https://www.youtube.com/shorts/QHf8bmM2Jkg,"{'channel_name': 'SK☆SHOVO☆330', 'channel_link': 'https://www.youtube.com/channel/UCFCGK8p0hH35PvRagZUrT8A'}",1.2K views,7 months ago,,,,26_05_2022-03_07_37-opus technology-partho.csv
Compass Builder - Opus One,https://www.youtube.com/watch?v=waZNNv67XeY,"{'channel_name': 'Opus One', 'channel_link': 'https://www.youtube.com/channel/UCstxZpFdD_eiwvMMGOsUJ_g'}",112 views,2 years ago,Find out how to use the Compass Builder on your Opus One.,,,26_05_2022-03_07_37-opus technology-partho.csv
"XOLO Q1000 Opus review, Unboxing - issue with camera app and heats up",https://www.youtube.com/watch?v=c83Pod5IXqg,"{'channel_name': 'Gogi Tech', 'channel_link': 'https://www.youtube.com/c/GogiTechnical'}",39K views,8 years ago,"(c) 2014, www.gogi.in, All rights reserved - Gogi Tech. (c) Gogi Tech | Like | Share | Subscribe -~-~~-~~~-~~-~- Join this channel to ...",True,,26_05_2022-03_07_37-opus technology-partho.csv
Opus BT - C100 Digital LCD Battery Charger from GearBest,https://www.youtube.com/watch?v=48qgO_DW5jM,"{'channel_name': 'Sergey B', 'channel_link': 'https://www.youtube.com/channel/UCLcA4YU-aXscAmLeZVfPGzw'}",16 views,4 years ago,Buy it now! https://www.gearbest.com/chargers/pp_300470.html.,,,26_05_2022-03_07_37-opus technology-partho.csv
Opus £10,https://www.youtube.com/watch?v=kJmJdjudZ5Q,"{'channel_name': 'Veneficia Publications', 'channel_link': 'https://www.youtube.com/channel/UCpNZna5f5jXupG1u2f4y9vA'}",No views,11 months ago,Music from Uppbeat (free for Creators!) httpsuppbeat.iotilya-kuznetsovendings License code Q4BVWX7LTIKQ8GOB.,,,26_05_2022-03_07_37-opus technology-partho.csv
Transmissor FM 1000 Watts OPUS,https://www.youtube.com/watch?v=l6ULrwfi098,"{'channel_name': 'Opus Technology', 'channel_link': 'https://www.youtube.com/c/OpusTechnology'}",2.6K views,2 years ago,Teste de funcionamento realizado em equipamento lançado recentemente modelo Opus 1000W. Maiores informações (19) ...,,,26_05_2022-03_07_37-opus technology-partho.csv
Opus Discovery Upgrade and Videoface,https://www.youtube.com/watch?v=vFjggzVwNzk,"{'channel_name': 'Davide Barlotti', 'channel_link': 'https://www.youtube.com/c/DavideBarlotti'}",384 views,1 year ago,,,,26_05_2022-03_07_37-opus technology-partho.csv
Opus: iHub Classroom,https://www.youtube.com/watch?v=iPsZwDJinL4,"{'channel_name': 'Opus ACT', 'channel_link': 'https://www.youtube.com/channel/UCLZijAf-3gIwF8YURkjaAXg'}",12 views,5 years ago,"Welcome to the Opus classroom at our iHub location in Louisville, Kentucky.",,,26_05_2022-03_07_37-opus technology-partho.csv
Opus Video Master Class USB Stick by Fraser Parker,https://www.youtube.com/watch?v=8dGA9M90Xx0,"{'channel_name': 'My Magic Shop', 'channel_link': 'https://www.youtube.com/channel/UCF1-cZ_XJu8qRK021Ptecyw'}",30 views,2 years ago,"OPUS is a ""Master-Class"" on modern mentalism, from the creative mind of Fraser Parker. Watch the trailer to see the stunned ...",,,26_05_2022-03_07_37-opus technology-partho.csv
Razer Opus X Only For 99$,https://www.youtube.com/watch?v=usqtbB8LbOs,"{'channel_name': 'Underrated Tech', 'channel_link': 'https://www.youtube.com/channel/UCWuOJ-VhirdfCYX9vtRf7dQ'}",95 views,11 months ago,Razer Opus X Only For 99$ You can get a budget-friendly Wireless Gaming headset in around 99USD RAzer opus X That comes ...,,,26_05_2022-03_07_37-opus technology-partho.csv
Magnum Opus Cannabis Humidors,https://www.youtube.com/watch?v=59ExORiZEy4,"{'channel_name': 'Magnum Opus Cannabis Humidors', 'channel_link': 'https://www.youtube.com/channel/UCVwPM5Q8fQA3l0Kh0e0Ajqw'}",1.7K views,2 years ago,"The ability today to seek out cannabis strains that energize you, enhance creative or artistic thinking, help you relax, or sleep and ...",,,26_05_2022-03_07_37-opus technology-partho.csv
Photo Book Making Machines - Opus atlas binding machine,https://www.youtube.com/watch?v=WHmsNlAnc5k,"{'channel_name': 'Hi-Tech Systems PFE P. Ltd.', 'channel_link': 'https://www.youtube.com/c/HitechindiaNet'}",3.9K views,8 years ago,"Simple METALBIND binding machine, which binds documents up to 300 pages. Very solid construction in metal housing.",,,26_05_2022-03_07_37-opus technology-partho.csv
OPUS 2011.wmv,https://www.youtube.com/watch?v=A6u-amPoMbc,"{'channel_name': 'OpenPagesVideo', 'channel_link': 'https://www.youtube.com/user/OpenPagesVideo'}",188 views,11 years ago,"OpenPages User Symposium (OPUS) provides a unique forum for risk, compliance, auditing and IT professionals to gain valuable ...",,,26_05_2022-03_07_37-opus technology-partho.csv
OPUS AWARE,https://www.youtube.com/watch?v=5ftv9hnoigA,"{'channel_name': 'BuildingLink Ireland', 'channel_link': 'https://www.youtube.com/channel/UCiAEcA2TIeteyiZj4W4o2bQ'}",20 views,8 months ago,Aware is a BuildingLink company whose initiative is to provide technologies that unlock building data and grant property ...,,,26_05_2022-03_07_37-opus technology-partho.csv
OUPES 1200W Power Station Review With Solar,https://www.youtube.com/watch?v=UTXUSk6vYrw,"{'channel_name': 'Ad-van-tures Over 50', 'channel_link': 'https://www.youtube.com/c/AdvanturesOver50'}",1.9K views,2 days ago,"It's been a busy week so today you get a review:-) But, I think I plan on putting another video out on Saturday of my week.",,New,26_05_2022-03_07_37-opus technology-partho.csv
Opus Workspace Trailer - Changing the World,https://www.youtube.com/watch?v=-h7FFNOI3CQ,"{'channel_name': 'opusworkspace', 'channel_link': 'https://www.youtube.com/user/opusworkspace'}",198 views,9 years ago,Change the way the world works... Using Opus Workspace will allow you to be the best you can be. Be Productive and Efficient.,,,26_05_2022-03_07_37-opus technology-partho.csv
4000° PLASMA PROTO-LIGHTSABER BUILD (RETRACTABLE BLADE!),https://www.youtube.com/watch?v=xC6J4T_hUKg,"{'channel_name': 'Hacksmith', 'channel_link': 'https://www.youtube.com/c/theHacksmith'}",35M views,1 year ago,,True,CC,26_05_2022-03_07_37-opus technology-partho.csv
OPUS' ONYX Short Run Book System,https://www.youtube.com/watch?v=ndSPH70iIvg,"{'channel_name': 'TheOpusgroup', 'channel_link': 'https://www.youtube.com/user/TheOpusgroup'}",3.1K views,10 years ago,OPUS' ONYX is a revolution in Short Run Book production The video is time lapse footage of the installation which took 6 weeks ...,,,26_05_2022-03_07_37-opus technology-partho.csv
Magnum Opus,https://www.youtube.com/watch?v=fE9yajHfSyU,"{'channel_name': 'Merriam Webster word of the day', 'channel_link': 'https://www.youtube.com/channel/UCJFw_tPhbbIiYVm9UlESksQ'}",2 views,1 year ago,Next word Monday that red line under your words is the best feeling ever Brout to you bye spwelling and gwammar assocation.,,,26_05_2022-03_07_37-opus technology-partho.csv
OPUS 5th collection 2015,https://www.youtube.com/watch?v=B_Q1LAvln0o,"{'channel_name': 'eyetec', 'channel_link': 'https://www.youtube.com/channel/UCimut0H0Xx5lH_FopVruehA'}",39 views,4 years ago,Succession x Evolution = Future OPUS 2015 New Collection showcase the enhanced functionality powered by our advanced ...,,,26_05_2022-03_07_37-opus technology-partho.csv
Food Science Recruiters | An Introduction to OPUS International,https://www.youtube.com/watch?v=7eOBOhvmgeE,"{'channel_name': 'opusfoodscience', 'channel_link': 'https://www.youtube.com/channel/UCRq2R7LcSoPtGWxtxMWT0og'}",8 views,Streamed 4 years ago,Food Science Recruiters | An Introduction to OPUS International http://foodscience.com Food science and technology jobs are our ...,,,26_05_2022-03_07_37-opus technology-partho.csv
Unboxing - DAVV360 | OPUS ONE HOME SECURITY & SMART CRADLE,https://www.youtube.com/watch?v=d0c4HhnWI1w,"{'channel_name': 'David Baek', 'channel_link': 'https://www.youtube.com/channel/UCszOdLJvIU29YP1qIPFkh_A'}",143 views,3 years ago,Unboxing / Components / How to Connect DAVV Smart Cradle...,,,26_05_2022-03_07_37-opus technology-partho.csv
Opus 18th January NIFT Crash Course,https://www.youtube.com/watch?v=Ko5kT9BxPVQ,"{'channel_name': 'Fashion | Art | Design', 'channel_link': 'https://www.youtube.com/channel/UCm1D3odmzPaWqd5WhScTivg'}",4 views,4 months ago,,,,26_05_2022-03_07_37-opus technology-partho.csv
Resolution Audio Opus 21,https://www.youtube.com/watch?v=6OBI_pxib6E,"{'channel_name': '2ndhandhifiuk', 'channel_link': 'https://www.youtube.com/user/2ndhandhifiuk'}",69 views,8 months ago,Resolution Audio Opus 21 CD Player / Power Supply Ser:2110305 https://www.2ndhandhifi.co.uk.,,,26_05_2022-03_07_37-opus technology-partho.csv
The BENT GAMING Mystery Tech,https://www.youtube.com/watch?v=nPnJIn9tlLY,"{'channel_name': 'Austin Evans', 'channel_link': 'https://www.youtube.com/c/austinevans'}",1.8M views,1 year ago,By using our Amazon affiliate links we may receive compensation for purchases through those links. My new podcast The Test ...,True,4K,26_05_2022-03_07_37-opus technology-partho.csv
Opus Telecoms Brand Video,https://www.youtube.com/watch?v=MEHgsWPxvR0,"{'channel_name': 'Dark Falcon Productions', 'channel_link': 'https://www.youtube.com/user/darkfalconprod'}",45 views,2 years ago,0:10 My name is Chris Harry I'm the group operations director here at opus Opus is a technology partner to all different shapes and ...,,,26_05_2022-03_07_37-opus technology-partho.csv
